BILL,REPRESENTATIVE,PARTY,VOTE,DATE,BILL_NAME,COMMITTEE,STATE
7780,Manning,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,Massie,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,KY
7780,Mast,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Matsui,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,McBath,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,GA
7780,McCarthy,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,McCaul,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,McClain,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,McClintock,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,McCollum,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MN
7780,McEachin,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,VA
7780,McGovern,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MA
7780,McHenry,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,McKinley,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WV
7780,McNerney,Democratic,NOT VOTING,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Meeks,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Meijer,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Meng,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Meuser,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Mfume,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MD
7780,Miller (IL),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Miller (WV),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WV
7780,Miller-Meeks,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,IA
7780,Moolenaar,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Mooney,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WV
7780,Moore (AL),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AL
7780,Moore (UT),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,UT
7780,Moore (WI),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,WI
7780,Morelle,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Moulton,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MA
7780,Mrvan,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IN
7780,Mullin,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,OK
7780,Murphy (FL),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Murphy (NC),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,Nadler,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Napolitano,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Neal,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MA
7780,Neguse,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CO
7780,Nehls,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Newhouse,Republican,NOT VOTING,2022-09-29,Mental Health Matters Act,Education and Labor,WA
7780,Newman,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Norcross,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Norman,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,SC
7780,O'Halleran,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,AZ
7780,Obernolte,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Ocasio-Cortez,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Omar,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MN
7780,Owens,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,UT
7780,Palazzo,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MS
7780,Pallone,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Palmer,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AL
7780,Panetta,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Pappas,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NH
7780,Pascrell,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Payne,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Peltola,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,AK
7780,Pence,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,IN
7780,Perlmutter,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CO
7780,Perry,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Peters,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Pfluger,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Phillips,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MN
7780,Pingree,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,ME
7780,Pocan,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,WI
7780,Porter,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Posey,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Pressley,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MA
7780,Price (NC),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,Quigley,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Raskin,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MD
7780,Reschenthaler,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Rice (NY),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Rice (SC),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,SC
7780,Rodgers (WA),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WA
7780,Rogers (AL),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AL
7780,Rogers (KY),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,KY
7780,Rose,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TN
7780,Rosendale,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MT
7780,Ross,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,Rouzer,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NC
7780,Roy,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Roybal-Allard,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Ruiz,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Ruppersberger,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MD
7780,Rush,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Rutherford,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Ryan (NY),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Ryan (OH),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,OH
7780,Salazar,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Sarbanes,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MD
7780,Scalise,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,LA
7780,Scanlon,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Schakowsky,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Schiff,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Schneider,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Schrader,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,OR
7780,Schrier,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,WA
7780,Schweikert,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AZ
7780,Scott (VA),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,VA
7780,"Scott, Austin",Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,GA
7780,"Scott, David",Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,GA
7780,Sempolinski,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Sessions,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Sewell,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,AL
7780,Sherman,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Sherrill,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Simpson,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,ID
7780,Sires,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Slotkin,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Smith (MO),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MO
7780,Smith (NE),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NE
7780,Smith (NJ),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Smith (WA),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,WA
7780,Smucker,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Soto,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Spanberger,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,VA
7780,Spartz,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,IN
7780,Speier,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Stansbury,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NM
7780,Stanton,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,AZ
7780,Stauber,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MN
7780,Steel,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Stefanik,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Steil,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WI
7780,Steube,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Stevens,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Stewart,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,UT
7780,Strickland,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,WA
7780,Suozzi,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Swalwell,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Sánchez,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Takano,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Taylor,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Tenney,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Thompson (CA),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Thompson (MS),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MS
7780,Thompson (PA),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Tiffany,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,WI
7780,Timmons,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,SC
7780,Titus,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NV
7780,Tlaib,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Tonko,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Torres (CA),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Torres (NY),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Trahan,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MA
7780,Trone,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,MD
7780,Turner,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,OH
7780,Underwood,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,IL
7780,Upton,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Valadao,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Van Drew,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Van Duyne,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Vargas,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Veasey,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Velázquez,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7780,Wagner,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MO
7780,Walberg,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,MI
7780,Waltz,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Wasserman Schultz,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Waters,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,CA
7780,Watson Coleman,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,NJ
7780,Weber (TX),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Webster (FL),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Welch,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,VT
7780,Wenstrup,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,OH
7780,Westerman,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AR
7780,Wexton,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,VA
7780,Wild,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,PA
7780,Williams (GA),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,GA
7780,Williams (TX),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,TX
7780,Wilson (FL),Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,FL
7780,Wilson (SC),Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,SC
7780,Wittman,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,VA
7780,Womack,Republican,NAY,2022-09-29,Mental Health Matters Act,Education and Labor,AR
7780,Yarmuth,Democratic,YEA,2022-09-29,Mental Health Matters Act,Education and Labor,KY
7780,Zeldin,Republican,NOT VOTING,2022-09-29,Mental Health Matters Act,Education and Labor,NY
7791,Adams,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,North Carolina
7791,Aderholt,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Alabama
7791,Aguilar,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,California
7791,Allen,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Georgia
7791,Allred,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Texas
7791,Amodei,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Nevada
7791,Armstrong,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,North Dakota
7791,Arrington,Republican,NOT VOTING,2022-05-18,Access to Baby Formula Act,Education and Labor,Texas
7791,Auchincloss,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Massachusetts
7791,Axne,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Iowa
7791,Babin,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Texas
7791,Bacon,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Nebraska
7791,Baird,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Indiana
7791,Balderson,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Ohio
7791,Banks,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Indiana
7791,Barr,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Kentucky
7791,Barragán,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,California
7791,Bass,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,California
7791,Beatty,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Ohio
7791,Bentz,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Oregon
7791,Bera,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,California
7791,Bergman,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Michigan
7791,Beyer,Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Virginia
7791,Bice (OK),Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Oklahoma
7791,Biggs,Republican,NAY,2022-05-18,Access to Baby Formula Act,Education and Labor,Arizona
7791,Bilirakis,Republican,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Florida
7791,Bishop (GA),Democratic,YEA,2022-05-18,Access to Baby Formula Act,Education and Labor,Georgia
