,number,title,classification,timestamp,latitude,longitude,month,year,state
3801,47499,"Report 47499: Strange encounters over the years, including odd coyote kills, near Commerce",Class B,2015-01-02 12:00:00,33.25,-95.84,1,2015,Texas
3802,47469,Report 47469: Memory told of possible vocalizations and footprints found near Atwood,Class B,2015-01-02 12:00:00,39.8352,-88.47835,1,2015,Illinois
3803,47702,Report 47702: Early evening sighting near a home and strange deer kills investigated at Canyon Lake,Class A,2015-01-09 12:00:00,29.52533,-98.15854,1,2015,Texas
3804,47249,Report 47249: Motorist has dusk sighting west of Galesburg,Class A,2015-01-12 12:00:00,40.9474,-90.4429,1,2015,Illinois
3805,47720,Report 47720: Possible footprints in the snow found in Bedford Park (with photos),Class B,2015-01-19 12:00:00,41.7627,-87.7714,1,2015,Illinois
3806,46917,Report 46917: Motorist has possible nighttime sighting near Hagaman Bottoms.,Class B,2015-01-22 12:00:00,39.3047,-90.0775,1,2015,Illinois
3807,46635,Report 46635: Father and son have multiple encounters outside Cincinnati,Class A,2015-01-22 12:00:00,39.13595,-84.17227,1,2015,Ohio
3808,47841,Report 47841: Teen looking out his back window spots a figure behind a tree south of Rockmart,Class B,2015-01-30 12:00:00,33.91604,-85.01929,1,2015,Georgia
3809,48012,Report 48012: Retired cop sees a large hairy biped dash right in front of his car near Kansas City,Class A,2015-02-10 12:00:00,39.8595,-94.54,2,2015,Missouri
3810,48339,Report 48339: Dark figure crosses the road at night in front of motorist near High Ridge,Class B,2015-02-15 12:00:00,38.45927,-90.55145,2,2015,Missouri
3812,49512,Report 49512: Possible structure found when checking out the location of a sighting near Lakeville,Class B,2015-04-09 12:00:00,41.85164,-70.95207,4,2015,Massachusetts
3813,46780,Report 46780: Possible nighttime sighting while driving over a bridge near Charlemont,Class B,2015-04-20 12:00:00,42.64809,-72.91994,4,2015,Massachusetts
3814,48530,Report 48530: Brothers observe tall animal during early morning visit to hunting area near Lineville,Class B,2015-04-24 12:00:00,40.57773,-93.64312,4,2015,Missouri
3815,48575,Report 48575: Fisherman on Lake Arthur startled by series of possible wood knocks and rock clacks,Class B,2015-05-01 12:00:00,40.94997,-80.07443,5,2015,Pennsylvania
3816,48652,Report 48652: Target shooter hears strange sounds (see video) and finds possible tree-breaks and prints off of the Mountain Loop Highway,Class B,2015-05-09 12:00:00,48.13261,-121.3539,5,2015,Washington
3817,48695,Report 48695: Fisherman finds possible footprints on the Carp River north of St. Ignace,Class B,2015-05-10 12:00:00,46.01793,-84.72002,5,2015,Michigan
3818,48665,Report 48665: Woman has clear daytime view of a large Biped,Class A,2015-05-11 12:00:00,30.74715,-91.76733,5,2015,Louisiana
3819,48429,Report 48429: Travelers have a nighttime sighting of two hairy bipeds on Hwy. 180 near Grant Grove,Class A,2015-05-16 12:00:00,36.77763,-118.9604,5,2015,California
3820,48777,Report 48777: Campers hear possible night-time responses near Aeneas Valley Road,Class B,2015-05-23 12:00:00,48.64385,-119.182,5,2015,Washington
3821,49902,Report 49902: Possible footprints found by a hiker on Mt. Ascutney,Class B,2015-05-24 12:00:00,43.43623,-72.43684,5,2015,Vermont
3822,48900,Report 48900: Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park,Class B,2015-05-24 12:00:00,41.21424,-81.5168,5,2015,Ohio
3823,48930,Report 48930: Strange incident while taking photos in the Lost Forty SNA,Class B,2015-06-03 12:00:00,47.76524,-94.07877,6,2015,Minnesota
3824,50756,Report 50756: Family hears ape-like sounds close to a dam on the Neosho River near Pryor,Class B,2015-06-15 12:00:00,36.22935,-95.2419,6,2015,Oklahoma
3825,51612,Report 51612: Rural North Texas family has nighttime road crossing sighting near Bluegrove,Class A,2015-06-17 12:00:00,33.675,-98.225,6,2015,Texas
3826,55727,Report 55727: Married couple has possible daytime sighting while boating on Lake George,Class B,2015-06-17 12:00:00,43.35086,-73.34347,6,2015,New York
3827,49096,Report 49096: Campers have possible encounter while staying in High Point State Park,Class B,2015-06-23 12:00:00,41.29453,-74.68758,6,2015,New Jersey
3828,59185,Report 59185: Camper finds possible tracks on a sandbar along Henry's Fork River,Class B,2015-06-25 12:00:00,43.86739,-111.8617,6,2015,Idaho
3829,49148,Report 49148: Appalachian Trail Hikers find possible tracks and hear a late night howl near Franklin,Class B,2015-06-29 12:00:00,30.0326,-83.52959,6,2015,Florida
3830,49309,Report 49309: Possible nighttime activity during a hog hunt on a ranch near Bryson,Class B,2015-07-13 12:00:00,33.2,-98.4,7,2015,Texas
3831,51044,Report 51044: Vacationer has a possible daytime encounter while taking a walk on Shell Island Beach,Class B,2015-07-14 12:00:00,30.1766,-85.8055,7,2015,Florida
3832,50045,Report 50045: Property owner claims multiple incidents near confluence of Bear Creek and Sulphur River,Class A,2015-07-15 12:00:00,33.445,-96.05,7,2015,Texas
3833,49504,Report 49504: Possible evening interaction by a river west of Mazama,Class B,2015-08-04 12:00:00,48.64185,-120.502,8,2015,Washington
3834,28105,Report 28105: Two fishermen frightened after dark on Lake Kanawauke,Class B,2015-08-06 12:00:00,41.23296,-74.11488,8,2015,New York
3835,49480,Report 49480: Campers hear possible vocalizations on Yellowwood Lake,Class B,2015-08-08 12:00:00,39.17909,-86.3356,8,2015,Indiana
3836,49515,Report 49515: Motorist has daylight sighting near Marseilles,Class A,2015-08-12 12:00:00,41.29601,-88.60679,8,2015,Illinois
3837,49773,Report 49773: Early evening sighting by a motorist traveling on I-79 near Grove City,Class A,2015-08-15 12:00:00,41.05,-80.50751,8,2015,Pennsylvania
3838,51869,Report 51869: Close daylight encounter in a laurel thicket near Pearisburg,Class A,2015-08-17 12:00:00,35.8525,-80.6585,8,2015,North Carolina
3839,49614,Report 49614: Strange game camera photo leads to finding possible footprints outside of New London,Class B,2015-08-24 12:00:00,41.06939,-82.36591,8,2015,Ohio
3840,49664,"Report 49664: Property owner has daytime sighting, hears vocalizations for over two months north of Clayton",Class A,2015-08-30 12:00:00,48.03062,-117.5429,8,2015,Washington
3841,48811,Report 48811: Four-wheeler riders are observed by a tall white biped at dusk near Philpot,Class A,2015-09-01 12:00:00,37.65522,-86.93743,9,2015,Kentucky
3842,50039,Report 50039: Hunter finds possible tree breaks and track near Stensgar Mountain,Class B,2015-09-05 12:00:00,48.18676,-118.0076,9,2015,Washington
3843,49697,Report 49697: Daytime sighting while traveling on US-7 North of Williamstown,Class A,2015-09-05 12:00:00,42.7396,-73.21289,9,2015,Massachusetts
3844,49746,Report 49746: Motorist observes an adult Bigfoot with a baby cross the road at night North of Bedford,Class A,2015-09-09 12:00:00,37.38661,-79.55045,9,2015,Virginia
3845,56293,Report 56293: Another possible encounter along Appalachian Trail,Class B,2015-09-11 12:00:00,42.07867,-73.38644,9,2015,Massachusetts
3846,49766,Report 49766: Grandmother and grandson spot a tall figure by the road's edge at East Fork State Park,Class B,2015-09-13 12:00:00,39.00175,-84.14354,9,2015,Ohio
3848,49847,Report 49847: Tall figure seen in the shadows at Mohican State Park,Class B,2015-09-18 12:00:00,40.61111,-82.29642,9,2015,Ohio
3849,49906,Report 49906: Morning hiker hears possible knocks and strange vocals in the Uwharrie National Forest,Class B,2015-09-24 12:00:00,35.31331,-80.00272,9,2015,North Carolina
3850,50462,Report 50462: Possible daylight road crossing by a blueberry farm in Central Florida,Class B,2015-09-26 12:00:00,28.20249,-81.45163,9,2015,Florida
3851,49883,Report 49883: Recollection of a possible late night stalking on Waterloo Road in Allamuchy,Class B,2015-10-02 12:00:00,40.89452,-74.79077,10,2015,New Jersey
3852,39329,Report 39329: Trio remember observing a tall biped figure by a golf course in Vernon,Class B,2015-10-02 12:00:00,41.17838,-74.52625,10,2015,New Jersey
3853,49896,Report 49896: Possible encounter at night by hunters camping at Virginia Lakes,Class B,2015-10-02 12:00:00,38.04679,-119.2654,10,2015,California
3854,49918,Report 49918: Coon hunters chased off by screaming and rock throwing near Barnesville,Class B,2015-10-04 12:00:00,39.91209,-81.04791,10,2015,Ohio
3855,49971,Report 49971: Possible whoops heard while stargazing near Van Buren,Class B,2015-10-11 12:00:00,37.05571,-90.89388,10,2015,Missouri
3856,49954,Report 49954: Memory told of encounter at a remote cabin at Sandy Run,Class A,2015-10-11 12:00:00,37.9308,-88.362,10,2015,Illinois
3858,49977,Report 49977: Motorist has a nighttime sighting on I-95 near Rowland,Class A,2015-10-13 12:00:00,34.5287,-79.26708,10,2015,North Carolina
3859,50124,Report 50124: Elk hunter has late afternoon sighting near Spencer,Class A,2015-10-20 12:00:00,44.41131,-112.2873,10,2015,Idaho
3860,51304,Report 51304: Road crossing seen by mother and daughter travelling at dusk near Salem,Class A,2015-10-20 12:00:00,40.92344,-80.84042,10,2015,Ohio
3861,50318,Report 50318: More strange incidents reported from an old Farmplace near Blaine,Class B,2015-10-21 12:00:00,38.05344,-82.5446,10,2015,Kentucky
3862,50074,Report 50074: Possible encounter scares a camper from his hammock while in the Uwharrie National Forest,Class B,2015-10-25 12:00:00,35.46955,-80.08778,10,2015,North Carolina
3863,57712,Report 57712: Motorist has night time visual of an individual carrying a deer near the town of Edom,Class A,2015-10-30 12:00:00,32.31565,-95.48672,10,2015,Texas
3864,65650,Report 65650: Possible vocalizations on Little Si Trail outside North Bend,Class B,2015-10-31 12:00:00,47.49488,-121.7555,10,2015,Washington
3865,50208,Report 50208: Bus driver has afternoon sighting on U.S. 51 north of De Soto,Class A,2015-11-02 12:00:00,37.85126,-89.23383,11,2015,Illinois
3866,50144,Report 50144: Tall hairy figure is seen by the roadside on SR-19 near Altoona,Class A,2015-11-05 12:00:00,29.00086,-81.64167,11,2015,Florida
3867,46973,Report 46973: Hikers hear possible knocks and howls in The Berkshires,Class B,2015-11-06 12:00:00,42.34607,-73.16418,11,2015,Massachusetts
3868,50214,Report 50214: Man returning home late at night sees gray biped near Key Center,Class A,2015-11-11 12:00:00,47.34805,-122.741,11,2015,Washington
3869,55144,Report 55144: Hunter describes strange encounters and finds a possible footprint near Kickapoo State Park,Class B,2015-11-12 12:00:00,40.09169,-87.71541,11,2015,Illinois
3870,51471,Report 51471: Squirrel hunter observed in the early morning by a tree peeker on Curtain Mountain,Class A,2015-11-21 12:00:00,38.2845,-80.6385,11,2015,West Virginia
3871,50341,Report 50341: Home owner gets a good look at his frequent visitor one night near Jonesboro,Class A,2015-11-21 12:00:00,37.4351,-89.30203,11,2015,Illinois
3872,55410,"Report 55410: Deer hunter encounters several Bigfoots, possibly a family unit, near Searcy",Class A,2015-11-26 12:00:00,35.255,-91.50301,11,2015,Arkansas
3873,50297,Report 50297: Horse boarder hears possible vocalizations late at night west of Belgrade,Class B,2015-11-26 12:00:00,45.7922,-111.3637,11,2015,Montana
3874,51678,Report 51678: Multiple sightings on family property near Cascade,Class A,2015-11-30 12:00:00,42.33531,-90.93558,11,2015,Iowa
3875,50393,Report 50393: Two deer hunters experience a likely week-long encounter near Nashport,Class B,2015-12-01 12:00:00,40.01209,-82.13298,12,2015,Ohio
3876,50746,Report 50746: Possible aggressive behavior at new rural cabin site near Stanton,Class B,2015-12-22 12:00:00,37.53918,-83.46014,12,2015,Kentucky
3877,56861,Report 56861: Visitor to a ranch has evening sighting near Priest River,Class A,2015-12-26 12:00:00,48.1964,-116.99,12,2015,Idaho
3878,50541,Report 50541: Motorist has a close sighting at dusk on AR-258 outside Bald Knob,Class A,2015-12-28 12:00:00,35.34737,-91.60007,12,2015,Arkansas
3879,50643,Report 50643: Camper hears possible wood knock and distant reply in the Sam Houston National Forest,Class B,2016-01-04 12:00:00,30.52897,-95.72607,1,2016,Texas
3880,50837,Report 50837: Motorist has early morning sighting outside Anitgo,Class A,2016-01-12 12:00:00,45.05855,-89.08323,1,2016,Wisconsin
3881,50982,Report 50982: Students have a sighting at dusk close to their university in Madison,Class A,2016-01-18 12:00:00,43.0625,-89.3179,1,2016,Wisconsin
3882,50901,Report 50901: Still hairy figure seen in a field by a motorist near Springfield,Class B,2016-01-20 12:00:00,44.05917,-122.9343,1,2016,Oregon
3883,50965,Report 50965: Possible footprints found and cast east of Belleville near Illinois Route 4,Class B,2016-01-27 12:00:00,38.4335,-89.7915,1,2016,Illinois
3884,56932,Report 56932: Hiker has an afternoon sighting behind a mountain resort in Cle Elum,Class A,2016-01-27 12:00:00,47.20113,-121.0161,1,2016,Washington
3885,50967,Report 50967: Possible footprints found east of Belleville near Illinois Route 4,Class B,2016-01-27 12:00:00,38.4326,-89.79143,1,2016,Illinois
3886,51005,Report 51005: Trail camera captures unknown creature on hunting property near Burnham,Class B,2016-01-30 12:00:00,44.6908,-69.3614,1,2016,Maine
3887,51991,Report 51991: Possible track way found in the snow hear Hollis,Class B,2016-02-27 12:00:00,43.6676,-70.6235,2,2016,Maine
3888,51359,Report 51359: Man records possible wood knocks in Southern Berkshires,Class B,2016-02-28 12:00:00,42.08354,-73.47686,2,2016,Massachusetts
3889,48988,Report 48988: Possible daylight sighting by a young girl catching frogs at Pleasant Acres Campground,Class B,2016-03-05 12:00:00,41.27412,-74.64189,3,2016,New Jersey
3890,51417,Report 51417: Possible early morning sighting near Glenwood Woods,Class B,2016-03-14 12:00:00,41.53887,-87.62597,3,2016,Illinois
3891,51499,Report 51499: Woman and her daughter hear strange vocalizations near Bonney Lake,Class B,2016-03-16 12:00:00,47.172,-122.1625,3,2016,Washington
3892,51535,Report 51535: Possible nighttime sighting from a home SW of Scranton,Class B,2016-03-23 12:00:00,41.32501,-75.74288,3,2016,Pennsylvania
3893,66214,Report 66214: Nurse Sees Sasquatch Run Across Hwy on All Fours,Class A,2016-04-01 12:00:00,37.0505,-90.277,4,2016,Missouri
3894,57411,Report 57411: Grande Prairie resident has possible sighting at sundown from backyard,Class B,2016-04-02 12:00:00,32.675,-97.025,4,2016,Texas
3895,49993,Report 49993: Couple have possible early morning sighting while driving outside Brattleboro,Class B,2016-04-05 12:00:00,42.86222,-72.60887,4,2016,Vermont
3896,51753,Report 51753: Unseen visitor unnerves 3 friends with repeated stick throwing near North Bend,Class B,2016-04-05 12:00:00,47.6016,-121.6785,4,2016,Washington
3897,51847,"Report 51847: Hikers have possible daytime encounter on state's highest peak, Mount Greylock",Class B,2016-04-30 12:00:00,42.63678,-73.16617,4,2016,Massachusetts
3898,51882,Report 51882: Night fisherman intimidated by large rock thrown into water near Monkey Mountain,Class B,2016-05-05 12:00:00,39.00875,-94.30658,5,2016,Missouri
3899,51902,Report 51902: Strange encounters and possible tracks found in a swamp near the Douglas State Forest,Class B,2016-05-09 12:00:00,42.08363,-71.83971,5,2016,Massachusetts
3900,58779,Report 58779: Family has very close nighttime encounter with three Bigfoots on Spokane Indian Reservation,Class A,2016-05-15 12:00:00,47.96136,-118.1611,5,2016,Washington
3901,48732,Report 48732:  Large hairy biped seen chasing deer behind a home at dusk near Bridgewater,Class A,2016-05-19 12:00:00,41.49472,-73.36136,5,2016,Connecticut
3902,51994,Report 51994: Man and girlfriend have sighting on Joint Base Lewis-McChord road near Spanaway,Class A,2016-05-29 12:00:00,47.07405,-122.4428,5,2016,Washington
3903,51959,Report 51959: Possible tracks found along hiking trail outside Bozeman,Class B,2016-05-30 12:00:00,45.61331,-110.7897,5,2016,Montana
